"sto_plz";"bundesland";"gebaeude_baujahr";"energietraeger";"abrechnungsjahr";"gebaeude_nutzflaeche";"verbrauch_gesamt_kwh";"verbrauch_gesamt_kwh_spez";"Landkreis_von_GS";"gtype"
"12107";"Berlin";1974;"heizoel";2003;650,4;130000,05;239,85;"Berlin, Stadt";"MFH"
"12435";"Berlin";1905;"fernwaerme";2007;1546,8;131000;101,63;"Berlin, Stadt";"MFH"
"10319";"Berlin";1981;"fernwaerme";2009;21618;1844000;102,35;"Berlin, Stadt";"MFH"
"10625";"Berlin";1900;"fernwaerme";2004;1128;161300;171,6;"Berlin, Stadt";"MFH"
"13591";"Berlin";1970;"fernwaerme";2011;14473,2;727100;60,29;"Berlin, Stadt";"MFH"
"12349";"Berlin";1964;"erdgas";2006;3430,8;494530;172,97;"Berlin, Stadt";"MFH"
"13187";"Berlin";1996;"erdgas";2006;1564,2;147360;113,04;"Berlin, Stadt";"MFH"
"10405";"Berlin";1900;"erdgas";2002;1047,6;89961,45;103,05;"Berlin, Stadt";"MFH"
"13409";"Berlin";1974;"heizoel";2003;1984,8;269999,96;163,24;"Berlin, Stadt";"MFH"
"10557";"Berlin";2001;"erdgas";2006;512,4;15840;37,1;"Berlin, Stadt";"MFH"
"12277";"Berlin";1956;"fernwaerme";2004;10512,94;1608420;183,59;"Berlin, Stadt";"MFH"
"14129";"Berlin";1972;"heizoel";2007;312;60480;232,62;"Berlin, Stadt";"MFH"
"10551";"Berlin";1910;"fernwaerme";2006;1474,8;40000;32,55;"Berlin, Stadt";"MFH"
"10783";"Berlin";1977;"heizoel";2005;1249,2;91153,44;87,56;"Berlin, Stadt";"MFH"
"12055";"Berlin";1986;"erdgas";2008;5489,81;745947;163,05;"Berlin, Stadt";"MFH"
"13591";"Berlin";1978;"erdgas";2013;723,6;130346,1;216,16;"Berlin, Stadt";"MFH"
"12555";"Berlin";1926;"erdgas";2009;5986,85;901800;180,76;"Berlin, Stadt";"MFH"
"12247";"Berlin";1992;"erdgas";2013;532,8;75273,3;169,53;"Berlin, Stadt";"MFH"
"12053";"Berlin";1914;"fernwaerme";2007;1500;99000;79,2;"Berlin, Stadt";"MFH"
"10625";"Berlin";1900;"fernwaerme";2010;1824;168826;111,07;"Berlin, Stadt";"MFH"
"10317";"Berlin";1906;"erdgas";2013;938,96;77430,6;98,96;"Berlin, Stadt";"MFH"
"10369";"Berlin";1999;"fernwaerme";2008;5197,2;284029;65,58;"Berlin, Stadt";"MFH"
"14109";"Berlin";1972;"heizoel";2012;1548;100800;78,14;"Berlin, Stadt";"MFH"
"12049";"Berlin";1904;"erdgas";2002;1800;255000,01;170;"Berlin, Stadt";"MFH"
"13156";"Berlin";1919;"erdgas";2006;1672,8;142803;102,44;"Berlin, Stadt";"MFH"
"13187";"Berlin";1908;"fernwaerme";2006;1360,8;183309;161,65;"Berlin, Stadt";"MFH"
"13357";"Berlin";1983;"erdgas";2008;1440;360000;300;"Berlin, Stadt";"MFH"
"12689";"Berlin";1982;"fernwaerme";2003;7200;556000;92,67;"Berlin, Stadt";"MFH"
"12203";"Berlin";1975;"heizoel";2009;480;83018,88;207,55;"Berlin, Stadt";"MFH"
"10247";"Berlin";1910;"fernwaerme";2005;1680;194415;138,86;"Berlin, Stadt";"MFH"
"12351";"Berlin";1964;"fernwaerme";2007;5140,22;548270;128;"Berlin, Stadt";"MFH"
"10318";"Berlin";1929;"erdgas";2006;2880;435724,2;181,55;"Berlin, Stadt";"MFH"
"10709";"Berlin";1990;"fernwaerme";2007;2075,7;151742;87,73;"Berlin, Stadt";"MFH"
"12487";"Berlin";1930;"erdgas";2004;10118,4;1265470;150,08;"Berlin, Stadt";"MFH"
"10997";"Berlin";1960;"erdgas";2002;2972,4;447651;180,72;"Berlin, Stadt";"MFH"
"10963";"Berlin";1903;"heizoel";2012;2302,8;119095,2;62,06;"Berlin, Stadt";"MFH"
"10963";"Berlin";1960;"fernwaerme";2013;8856;1597900;216,52;"Berlin, Stadt";"MFH"
"12055";"Berlin";1904;"erdgas";2004;1440;174321,9;145,27;"Berlin, Stadt";"MFH"
"12524";"Berlin";1914;"erdgas";2008;448,8;21524,4;57,55;"Berlin, Stadt";"MFH"
"12161";"Berlin";1961;"heizoel";2006;2226;302400;163,02;"Berlin, Stadt";"MFH"
"10439";"Berlin";1910;"erdgas";2008;2450,4;102095,1;50;"Berlin, Stadt";"MFH"
"12355";"Berlin";1997;"fernwaerme";2012;6864;534400;93,43;"Berlin, Stadt";"MFH"
"13086";"Berlin";1895;"erdgas";2005;1723,55;215840;150,28;"Berlin, Stadt";"MFH"
"13587";"Berlin";1995;"fernwaerme";2008;2280;194000;102,11;"Berlin, Stadt";"MFH"
"14169";"Berlin";1973;"fernwaerme";2004;9871,2;2330000;283,25;"Berlin, Stadt";"MFH"
"10963";"Berlin";1898;"fernwaerme";2011;3066;332110;129,98;"Berlin, Stadt";"MFH"
"10439";"Berlin";1918;"erdgas";2010;524,4;96421,5;220,64;"Berlin, Stadt";"MFH"
"13189";"Berlin";1953;"fernwaerme";2003;7513,2;975064;155,74;"Berlin, Stadt";"MFH"
"10437";"Berlin";1900;"erdgas";2006;3590,4;337360;112,75;"Berlin, Stadt";"MFH"
"14052";"Berlin";1930;"erdgas";2007;1340,38;250000;223,82;"Berlin, Stadt";"MFH"
"10719";"Berlin";1983;"heizoel";2004;1726,8;284909,99;197,99;"Berlin, Stadt";"MFH"
"10717";"Berlin";1900;"fernwaerme";2008;4261,91;566010;159,37;"Berlin, Stadt";"MFH"
"14059";"Berlin";1955;"fernwaerme";2006;1250,4;82276;78,96;"Berlin, Stadt";"MFH"
"13587";"Berlin";1969;"heizoel";2005;6531,42;585335,52;107,54;"Berlin, Stadt";"MFH"
"14059";"Berlin";1950;"heizoel";2012;2619,6;357527,52;163,78;"Berlin, Stadt";"MFH"
"14057";"Berlin";1970;"heizoel";2003;3000;140000,01;56;"Berlin, Stadt";"MFH"
"14129";"Berlin";1970;"heizoel";2004;1332;197599,95;178,02;"Berlin, Stadt";"MFH"
"13591";"Berlin";1996;"erdgas";2011;838,8;96230,7;137,67;"Berlin, Stadt";"MFH"
"10589";"Berlin";1908;"fernwaerme";2005;2816,4;327752;139,65;"Berlin, Stadt";"MFH"
"13507";"Berlin";1952;"heizoel";2007;2760;252000;109,57;"Berlin, Stadt";"MFH"
"13125";"Berlin";1996;"fernwaerme";2008;596,99;58772;118,14;"Berlin, Stadt";"MFH"
"12057";"Berlin";1970;"heizoel";2008;4888,8;164596,32;40,4;"Berlin, Stadt";"MFH"
"10117";"Berlin";1995;"fernwaerme";2003;8293,34;653245;94,52;"Berlin, Stadt";"MFH"
"14050";"Berlin";1898;"heizoel";2005;648;130000,05;240,74;"Berlin, Stadt";"MFH"
"12247";"Berlin";1930;"heizoel";2012;414;48384;140,24;"Berlin, Stadt";"MFH"
"10437";"Berlin";1920;"holzpellets";2012;4312,8;447700;124,57;"Berlin, Stadt";"MFH"
"14193";"Berlin";1969;"heizoel";2006;1030,8;204583,68;238,17;"Berlin, Stadt";"MFH"
"12209";"Berlin";1930;"heizoel";2007;336;38304;136,8;"Berlin, Stadt";"MFH"
"13129";"Berlin";1995;"erdgas";2006;444;20000;54,05;"Berlin, Stadt";"MFH"
"12687";"Berlin";1983;"fernwaerme";2009;6492;460191;85,06;"Berlin, Stadt";"MFH"
"12683";"Berlin";2000;"erdgas";2009;559,2;8100;17,38;"Berlin, Stadt";"MFH"
"10318";"Berlin";1900;"heizoel";2010;2010;253249,92;151,19;"Berlin, Stadt";"MFH"
"13086";"Berlin";1996;"erdgas";2008;1786,12;162646,2;109,27;"Berlin, Stadt";"MFH"
"13129";"Berlin";1996;"erdgas";2011;432;49070;136,31;"Berlin, Stadt";"MFH"
"13125";"Berlin";1996;"fernwaerme";2009;2448,49;247231;121,17;"Berlin, Stadt";"MFH"
"14129";"Berlin";1992;"heizoel";2009;1200;93744;93,74;"Berlin, Stadt";"MFH"
"12103";"Berlin";1936;"heizoel";2012;27291,89;3069712,8;134,97;"Berlin, Stadt";"MFH"
"10559";"Berlin";1959;"fernwaerme";2006;740,48;53380;86,51;"Berlin, Stadt";"MFH"
"12247";"Berlin";1962;"heizoel";2009;540;70560;156,8;"Berlin, Stadt";"MFH"
"10559";"Berlin";1936;"heizoel";2008;1267,14;200118,24;189,51;"Berlin, Stadt";"MFH"
"10623";"Berlin";1900;"fernwaerme";2015;2122,8;141897;80,21;"Berlin, Stadt";"MFH"
"13357";"Berlin";1850;"fernwaerme";2006;8028;678000;101,34;"Berlin, Stadt";"MFH"
"10781";"Berlin";1958;"heizoel";2010;906;144698,4;191,65;"Berlin, Stadt";"MFH"
"12619";"Berlin";1986;"fernwaerme";2008;8952,4;529480;70,97;"Berlin, Stadt";"MFH"
"12047";"Berlin";1904;"erdgas";2006;2791,2;502884;216,2;"Berlin, Stadt";"MFH"
"14163";"Berlin";1922;"heizoel";2009;474;70560;178,63;"Berlin, Stadt";"MFH"
"14059";"Berlin";1920;"heizoel";2011;612;102826,08;201,62;"Berlin, Stadt";"MFH"
"13505";"Berlin";1982;"erdgas";2006;688,8;111321,9;193,94;"Berlin, Stadt";"MFH"
"12309";"Berlin";1974;"heizoel";2009;360;50400;168;"Berlin, Stadt";"MFH"
"12435";"Berlin";1980;"fernwaerme";2005;300;20000;80;"Berlin, Stadt";"MFH"
"10178";"Berlin";1969;"fernwaerme";2009;16588,13;1547190;111,93;"Berlin, Stadt";"MFH"
"12045";"Berlin";1907;"fernwaerme";2009;1210,8;108000;107,04;"Berlin, Stadt";"MFH"
"12587";"Berlin";1920;"erdgas";2008;481,61;78324,3;195,16;"Berlin, Stadt";"MFH"
"13437";"Berlin";1991;"erdgas";2005;1044,42;192506;221,18;"Berlin, Stadt";"MFH"
"12209";"Berlin";1978;"heizoel";2006;876;103370,4;141,6;"Berlin, Stadt";"MFH"
"13055";"Berlin";1979;"fernwaerme";2009;5721,6;346599;72,69;"Berlin, Stadt";"MFH"
"10245";"Berlin";1930;"heizoel";2005;2376;311759,99;157,45;"Berlin, Stadt";"MFH"
"14195";"Berlin";1973;"erdgas";2007;456;72900;191,84;"Berlin, Stadt";"MFH"
"10715";"Berlin";1994;"heizoel";2008;3659,83;529411,68;173,59;"Berlin, Stadt";"MFH"
"12359";"Berlin";1965;"fernwaerme";2009;604,8;35000;69,44;"Berlin, Stadt";"MFH"
"12247";"Berlin";1973;"heizoel";2011;17218,51;1819732,32;126,82;"Berlin, Stadt";"MFH"
"12439";"Berlin";1928;"fernwaerme";2007;1357,84;148710;131,42;"Berlin, Stadt";"MFH"
"12043";"Berlin";1900;"erdgas";2010;2280;324000;170,53;"Berlin, Stadt";"MFH"
"10179";"Berlin";1989;"fernwaerme";2004;6499,2;650076;120,03;"Berlin, Stadt";"MFH"
"13629";"Berlin";1929;"fernwaerme";2004;3844,8;633582;197,75;"Berlin, Stadt";"MFH"
"13189";"Berlin";1937;"erdgas";2003;12433,86;1332351;128,59;"Berlin, Stadt";"MFH"
"12167";"Berlin";1972;"heizoel";2005;1418,4;194392,8;164,46;"Berlin, Stadt";"MFH"
"12587";"Berlin";2005;"erdgas";2006;1342,8;158940;142,03;"Berlin, Stadt";"MFH"
"10117";"Berlin";1900;"fernwaerme";2004;2160;190000;105,56;"Berlin, Stadt";"MFH"
"10245";"Berlin";1900;"erdgas";2009;2480,87;272748,6;131,93;"Berlin, Stadt";"MFH"
"12437";"Berlin";1960;"fernwaerme";2012;840;26000;37,14;"Berlin, Stadt";"MFH"
"12099";"Berlin";1932;"heizoel";2012;360;30240;100,8;"Berlin, Stadt";"MFH"
"12587";"Berlin";1961;"fernwaerme";2013;2143,2;234000;131,02;"Berlin, Stadt";"MFH"
"12277";"Berlin";1910;"heizoel";2008;427,2;67536;189,71;"Berlin, Stadt";"MFH"
"12103";"Berlin";1929;"heizoel";2009;27291,6;3164575,68;139,15;"Berlin, Stadt";"MFH"
"13156";"Berlin";1910;"erdgas";2013;1216,8;59924,7;59,1;"Berlin, Stadt";"MFH"
"10965";"Berlin";1896;"erdgas";2007;1260;139500;132,86;"Berlin, Stadt";"MFH"
"12459";"Berlin";1900;"erdgas";2009;2316,72;280985,4;145,54;"Berlin, Stadt";"MFH"
"13351";"Berlin";1988;"heizoel";2005;2520;360000,04;171,43;"Berlin, Stadt";"MFH"
"12203";"Berlin";1920;"fernwaerme";2004;2439,6;441424,04;217,13;"Berlin, Stadt";"MFH"
"13086";"Berlin";1982;"erdgas";2006;5511,6;637040;138,7;"Berlin, Stadt";"MFH"
"10439";"Berlin";1912;"erdgas";2008;3486;319376,7;109,94;"Berlin, Stadt";"MFH"
"13088";"Berlin";1976;"fernwaerme";2009;7050,9;554390;94,35;"Berlin, Stadt";"MFH"
"14169";"Berlin";1906;"heizoel";2007;1440;190260;158,55;"Berlin, Stadt";"MFH"
"10119";"Berlin";1900;"erdgas";2008;1197,6;162000;162,33;"Berlin, Stadt";"MFH"
"10247";"Berlin";1980;"heizoel";2004;2400;499999,95;250;"Berlin, Stadt";"MFH"
"10961";"Berlin";1956;"heizoel";2006;1094,4;201600;221,05;"Berlin, Stadt";"MFH"
"10437";"Berlin";1987;"erdgas";2002;3104,4;221935;85,79;"Berlin, Stadt";"MFH"
"12205";"Berlin";1900;"erdgas";2012;480;75870;189,68;"Berlin, Stadt";"MFH"
"10407";"Berlin";1995;"fernwaerme";2008;4304,4;323534;90,2;"Berlin, Stadt";"MFH"
"13437";"Berlin";1900;"fernwaerme";2013;1484,4;379139;306,5;"Berlin, Stadt";"MFH"
"12353";"Berlin";1970;"fernwaerme";2007;2511,35;283430;135,43;"Berlin, Stadt";"MFH"
"10551";"Berlin";1984;"heizoel";2009;1139,41;188606,88;198,64;"Berlin, Stadt";"MFH"
"13158";"Berlin";1995;"fernwaerme";2006;5071,01;596185,92;141,08;"Berlin, Stadt";"MFH"
"12559";"Berlin";1973;"fernwaerme";2008;2887,2;265000;110,14;"Berlin, Stadt";"MFH"
"13187";"Berlin";1930;"heizoel";2009;600;30240;60,48;"Berlin, Stadt";"MFH"
"13509";"Berlin";1930;"erdgas";2009;6205,2;836440;161,76;"Berlin, Stadt";"MFH"
"10555";"Berlin";1920;"heizoel";2012;3069,6;433490,4;169,46;"Berlin, Stadt";"MFH"
"14057";"Berlin";1900;"erdgas";2006;1363,4;130055,4;114,47;"Berlin, Stadt";"MFH"
"10777";"Berlin";1911;"erdgas";2009;3184,8;652419;245,82;"Berlin, Stadt";"MFH"
"13507";"Berlin";1988;"erdgas";2006;2571,49;245709;114,66;"Berlin, Stadt";"MFH"
"12353";"Berlin";1970;"fernwaerme";2007;3622,46;445830;147,69;"Berlin, Stadt";"MFH"
"10789";"Berlin";1986;"fernwaerme";2013;9410,4;1062045;135,43;"Berlin, Stadt";"MFH"
"12555";"Berlin";1930;"erdgas";2010;369,6;81000;262,99;"Berlin, Stadt";"MFH"
"10629";"Berlin";1907;"fernwaerme";2009;2919,6;331127;136,1;"Berlin, Stadt";"MFH"
"14197";"Berlin";1932;"heizoel";2006;432;40320;112;"Berlin, Stadt";"MFH"
"10709";"Berlin";1934;"fernwaerme";2009;15141,7;1405470;111,39;"Berlin, Stadt";"MFH"
"10318";"Berlin";1920;"erdgas";2003;1755,6;259102,8;177,11;"Berlin, Stadt";"MFH"
"12107";"Berlin";1987;"heizoel";2005;4231,57;914160,04;259,24;"Berlin, Stadt";"MFH"
"14195";"Berlin";1928;"heizoel";2011;360;44352;147,84;"Berlin, Stadt";"MFH"
"10317";"Berlin";1985;"fernwaerme";2009;5441,86;457900;100,97;"Berlin, Stadt";"MFH"
"13158";"Berlin";1920;"fernwaerme";2005;987,23;99650;121,13;"Berlin, Stadt";"MFH"
"14169";"Berlin";1926;"fernwaerme";2008;4658,4;659014;169,76;"Berlin, Stadt";"MFH"
"13088";"Berlin";1980;"erdgas";2008;1800;90000;60;"Berlin, Stadt";"MFH"
"12167";"Berlin";1965;"heizoel";2003;1564,8;204583,68;156,89;"Berlin, Stadt";"MFH"
"12203";"Berlin";1980;"heizoel";2005;600;85458,24;170,92;"Berlin, Stadt";"MFH"
"10719";"Berlin";1940;"fernwaerme";2003;3525,6;497272;169,26;"Berlin, Stadt";"MFH"
"10245";"Berlin";1902;"erdgas";2011;2558,4;399688,2;187,47;"Berlin, Stadt";"MFH"
"13629";"Berlin";1932;"fernwaerme";2009;22273,2;1915382;103,19;"Berlin, Stadt";"MFH"
"14163";"Berlin";1902;"erdgas";2010;705,6;104679,9;178,03;"Berlin, Stadt";"MFH"
"12051";"Berlin";1906;"heizoel";2009;2489,94;390761,28;188,32;"Berlin, Stadt";"MFH"
"13355";"Berlin";1902;"erdgas";2009;2366,4;394609,5;200,11;"Berlin, Stadt";"MFH"
"12437";"Berlin";1928;"erdgas";2009;667,19;78923,7;141,95;"Berlin, Stadt";"MFH"
"10999";"Berlin";1900;"heizoel";2008;2113,2;296745,12;168,51;"Berlin, Stadt";"MFH"
"14193";"Berlin";1956;"erdgas";2009;14538,89;1459207,8;120,44;"Berlin, Stadt";"MFH"
"10999";"Berlin";1969;"heizoel";2011;7344;691639,2;113,01;"Berlin, Stadt";"MFH"
"10965";"Berlin";1900;"heizoel";2010;2392,8;312530,4;156,74;"Berlin, Stadt";"MFH"
"10245";"Berlin";1900;"erdgas";2005;1752;190890;130,75;"Berlin, Stadt";"MFH"
"10437";"Berlin";1910;"erdgas";2006;3457,2;223200;77,47;"Berlin, Stadt";"MFH"
"10437";"Berlin";1990;"erdgas";2006;2882,4;329240;137,07;"Berlin, Stadt";"MFH"
"12307";"Berlin";1995;"erdgas";2009;596,4;78393,6;157,73;"Berlin, Stadt";"MFH"
"12099";"Berlin";1908;"erdgas";2005;1953,6;346679,1;212,95;"Berlin, Stadt";"MFH"
"14163";"Berlin";1927;"heizoel";2003;422,4;89450,02;254,12;"Berlin, Stadt";"MFH"
"12555";"Berlin";1915;"erdgas";2006;428,11;30418,2;85,26;"Berlin, Stadt";"MFH"
"12249";"Berlin";1960;"heizoel";2007;26540,4;1310742,72;59,26;"Berlin, Stadt";"MFH"
"13187";"Berlin";1930;"erdgas";2015;4608;295834,5;77,04;"Berlin, Stadt";"MFH"
"10249";"Berlin";1999;"erdgas";2010;1260;180000;171,43;"Berlin, Stadt";"MFH"
"13403";"Berlin";1988;"erdgas";2007;1048,8;192371,4;220,1;"Berlin, Stadt";"MFH"
"12203";"Berlin";1892;"heizoel";2007;408;68544;201,6;"Berlin, Stadt";"MFH"
"12161";"Berlin";1900;"heizoel";2011;2082,3;399440,16;230,19;"Berlin, Stadt";"MFH"
"10783";"Berlin";1958;"fernwaerme";2005;1716;171031;119,6;"Berlin, Stadt";"MFH"
"13158";"Berlin";1995;"fernwaerme";2006;5070;594000;140,6;"Berlin, Stadt";"MFH"
"10437";"Berlin";1907;"erdgas";2009;3999,6;299803,5;89,95;"Berlin, Stadt";"MFH"
"10779";"Berlin";1910;"heizoel";2003;2640;4e+05;181,82;"Berlin, Stadt";"MFH"
"12357";"Berlin";1962;"erdgas";2006;47352;2157030;54,66;"Berlin, Stadt";"MFH"
"13467";"Berlin";1898;"erdgas";2009;1029,6;80020;93,26;"Berlin, Stadt";"MFH"
"12169";"Berlin";1927;"fernwaerme";2005;6415,34;623590;116,64;"Berlin, Stadt";"MFH"
"10367";"Berlin";1974;"fernwaerme";2006;23191,2;693741;35,89;"Berlin, Stadt";"MFH"
"10405";"Berlin";1986;"erdgas";2009;1560;135000;103,84;"Berlin, Stadt";"MFH"
"14129";"Berlin";1925;"heizoel";2006;540;70560;156,8;"Berlin, Stadt";"MFH"
"13089";"Berlin";2002;"erdgas";2005;562,33;59520;127,01;"Berlin, Stadt";"MFH"
"10719";"Berlin";1898;"heizoel";2006;1578;42144,48;32,05;"Berlin, Stadt";"MFH"
"12249";"Berlin";1963;"fernwaerme";2008;20428,44;2767088;162,54;"Berlin, Stadt";"MFH"
"14167";"Berlin";1995;"erdgas";2007;1060,8;47887,2;54,17;"Berlin, Stadt";"MFH"
"12169";"Berlin";1959;"heizoel";2007;1146;98451,36;103,09;"Berlin, Stadt";"MFH"
"10437";"Berlin";1900;"erdgas";2006;4452;312822;84,31;"Berlin, Stadt";"MFH"
"13125";"Berlin";1997;"fernwaerme";2008;4168,55;320015;92,12;"Berlin, Stadt";"MFH"
"10713";"Berlin";1930;"heizoel";2007;672;108914,4;194,49;"Berlin, Stadt";"MFH"
"14193";"Berlin";1973;"heizoel";2004;1579,2;261313,92;198,57;"Berlin, Stadt";"MFH"
"10707";"Berlin";1907;"heizoel";2005;4200;696548,16;199,01;"Berlin, Stadt";"MFH"
"10243";"Berlin";1994;"fernwaerme";2006;14312,41;961720,6;80,63;"Berlin, Stadt";"MFH"
"12555";"Berlin";1996;"erdgas";2004;557,74;62860,5;135,25;"Berlin, Stadt";"MFH"
"12205";"Berlin";1900;"heizoel";2011;824,4;165654,72;241,13;"Berlin, Stadt";"MFH"
"10243";"Berlin";2011;"fernwaerme";2016;1346,4;75100;66,93;"Berlin, Stadt";"MFH"
"13467";"Berlin";1910;"heizoel";2005;774;130818,24;202,82;"Berlin, Stadt";"MFH"
"14169";"Berlin";1939;"fernwaerme";2004;9600;7e+05;87,5;"Berlin, Stadt";"MFH"
"13355";"Berlin";1969;"erdgas";2004;9554,4;1413152,1;177,49;"Berlin, Stadt";"MFH"
"10829";"Berlin";1905;"erdgas";2013;3410,4;487550;171,55;"Berlin, Stadt";"MFH"
"13509";"Berlin";1911;"heizoel";2008;651,6;101394,72;186,73;"Berlin, Stadt";"MFH"
"12247";"Berlin";1906;"heizoel";2012;2329,2;305292,96;157,29;"Berlin, Stadt";"MFH"
"13125";"Berlin";1908;"nahwaerme";2012;1320,52;129600;117,77;"Berlin, Stadt";"MFH"
"10963";"Berlin";1979;"heizoel";2005;1654,44;220190,04;159,71;"Berlin, Stadt";"MFH"
"13403";"Berlin";1974;"heizoel";2009;745,2;81527,04;131,28;"Berlin, Stadt";"MFH"
"14169";"Berlin";1975;"heizoel";2006;312;36288;139,57;"Berlin, Stadt";"MFH"
"13127";"Berlin";1901;"erdgas";2009;546;17334;38,1;"Berlin, Stadt";"MFH"
"10407";"Berlin";1930;"fernwaerme";2007;12571,2;973423;92,92;"Berlin, Stadt";"MFH"
"12623";"Berlin";1908;"erdgas";2002;452,4;67830,3;179,92;"Berlin, Stadt";"MFH"
"13437";"Berlin";1953;"erdgas";2008;1730,4;224883;155,95;"Berlin, Stadt";"MFH"
"10551";"Berlin";1960;"heizoel";2008;840;25200;36;"Berlin, Stadt";"MFH"
"10367";"Berlin";1974;"fernwaerme";2006;7046,4;176831;30,11;"Berlin, Stadt";"MFH"
"13467";"Berlin";1950;"heizoel";2007;650,4;11823,84;21,82;"Berlin, Stadt";"MFH"
"10247";"Berlin";1930;"fernwaerme";2004;2613,6;169000;77,59;"Berlin, Stadt";"MFH"
"13355";"Berlin";1960;"erdgas";2012;12600;986400;93,94;"Berlin, Stadt";"MFH"
"12557";"Berlin";1992;"erdgas";2009;958,97;160140;200,4;"Berlin, Stadt";"MFH"
"13357";"Berlin";1900;"heizoel";2007;2494,8;342336,96;164,66;"Berlin, Stadt";"MFH"
"13505";"Berlin";1994;"heizoel";2004;722,4;59519,98;98,87;"Berlin, Stadt";"MFH"
"12163";"Berlin";1928;"heizoel";2012;2395,2;406143,36;203,48;"Berlin, Stadt";"MFH"
"10405";"Berlin";1918;"heizoel";2007;1440;190200;158,5;"Berlin, Stadt";"MFH"
"14059";"Berlin";1908;"erdgas";2008;2400;424827,9;212,41;"Berlin, Stadt";"MFH"
"10825";"Berlin";1965;"heizoel";2005;1344;182377,44;162,84;"Berlin, Stadt";"MFH"
"12489";"Berlin";1918;"erdgas";2006;583,2;44290;91,13;"Berlin, Stadt";"MFH"
"14055";"Berlin";1956;"heizoel";2010;5506,8;1128032,64;245,81;"Berlin, Stadt";"MFH"
"10439";"Berlin";1910;"fernwaerme";2011;3245,56;357859;132,31;"Berlin, Stadt";"MFH"
"12307";"Berlin";1999;"erdgas";2005;1149,6;168091,2;175,46;"Berlin, Stadt";"MFH"
"12051";"Berlin";1988;"heizoel";2006;788,4;120960;184,11;"Berlin, Stadt";"MFH"
"12109";"Berlin";1953;"fernwaerme";2010;13409,62;1001410;89,61;"Berlin, Stadt";"MFH"
"12487";"Berlin";1996;"erdgas";2004;568,74;74551;157,3;"Berlin, Stadt";"MFH"
"10709";"Berlin";1910;"fernwaerme";2004;2241,6;317400;169,91;"Berlin, Stadt";"MFH"
"10825";"Berlin";1913;"fernwaerme";2003;2371,96;434729;219,93;"Berlin, Stadt";"MFH"
"13583";"Berlin";1965;"erdgas";2012;1440;270000;225;"Berlin, Stadt";"MFH"
"14163";"Berlin";1985;"heizoel";2011;1140;171360;180,38;"Berlin, Stadt";"MFH"
"13357";"Berlin";1900;"fernwaerme";2005;10849,2;1559000;172,44;"Berlin, Stadt";"MFH"
"14165";"Berlin";1939;"erdgas";2007;612;115111,8;225,71;"Berlin, Stadt";"MFH"
"10318";"Berlin";2001;"erdgas";2012;649,2;49500;91,5;"Berlin, Stadt";"MFH"
"10318";"Berlin";1926;"erdgas";2011;441,6;52840;143,59;"Berlin, Stadt";"MFH"
"10407";"Berlin";1999;"erdgas";2005;2269,2;245974;130,08;"Berlin, Stadt";"MFH"
"10629";"Berlin";1918;"heizoel";2004;2402,36;329192,64;164,43;"Berlin, Stadt";"MFH"
"14052";"Berlin";1973;"heizoel";2010;2598,14;395152,13;182,51;"Berlin, Stadt";"MFH"
"13125";"Berlin";1996;"fernwaerme";2007;1107,6;248115;268,81;"Berlin, Stadt";"MFH"
"10407";"Berlin";2012;"fernwaerme";2013;5486,4;359742;78,68;"Berlin, Stadt";"MFH"
"12049";"Berlin";1990;"erdgas";2011;1440;135000;112,5;"Berlin, Stadt";"MFH"
"10439";"Berlin";1900;"erdgas";2013;1800;135000;90;"Berlin, Stadt";"MFH"
"12047";"Berlin";1968;"heizoel";2009;780;100800;155,08;"Berlin, Stadt";"MFH"
"13469";"Berlin";1992;"erdgas";2005;336;60760;217;"Berlin, Stadt";"MFH"
"10557";"Berlin";1893;"heizoel";2007;2760;420336;182,75;"Berlin, Stadt";"MFH"
"10437";"Berlin";1996;"erdgas";2003;3989,48;472100;142;"Berlin, Stadt";"MFH"
"10627";"Berlin";1993;"fernwaerme";2003;1240,8;96656;93,47;"Berlin, Stadt";"MFH"
"12351";"Berlin";1964;"fernwaerme";2007;1305,79;147020;135,11;"Berlin, Stadt";"MFH"
"12161";"Berlin";1960;"heizoel";2009;1156,19;143821,44;149,27;"Berlin, Stadt";"MFH"
"14109";"Berlin";1876;"heizoel";2005;360;59999,99;200;"Berlin, Stadt";"MFH"
"13439";"Berlin";1995;"heizoel";2004;820,88;105920,64;154,84;"Berlin, Stadt";"MFH"
"12439";"Berlin";2002;"erdgas";2007;5382;433242;96,6;"Berlin, Stadt";"MFH"
"12203";"Berlin";1930;"fernwaerme";2008;11630,2;1226260;126,53;"Berlin, Stadt";"MFH"
"10437";"Berlin";1900;"erdgas";2002;600;42500;85;"Berlin, Stadt";"MFH"
"10555";"Berlin";1900;"heizoel";2005;1439,41;226800;189,08;"Berlin, Stadt";"MFH"
"13158";"Berlin";1960;"erdgas";2012;1018,8;88870,5;104,68;"Berlin, Stadt";"MFH"
"12621";"Berlin";1995;"erdgas";2005;738,58;110870;180,13;"Berlin, Stadt";"MFH"
"10711";"Berlin";1910;"heizoel";2009;2025,53;215913,6;127,92;"Berlin, Stadt";"MFH"
"12487";"Berlin";1915;"fernwaerme";2006;7782;961000;148,19;"Berlin, Stadt";"MFH"
"12487";"Berlin";1995;"fernwaerme";2012;15490,8;963000;74,6;"Berlin, Stadt";"MFH"
