"sto_plz";"bundesland";"gebaeude_baujahr";"energietraeger";"abrechnungsjahr";"gebaeude_nutzflaeche";"verbrauch_gesamt_kwh";"verbrauch_gesamt_kwh_spez";"Landkreis_von_GS";"gtype"
68199;"Baden-Württemberg";1950;"waerme";2006;639,6;88000;165,11;"Mannheim";"MFH"
68163;"Baden-Württemberg";1939;"waerme";2014;1060,8;152500;172,51;"Mannheim";"MFH"
68199;"Baden-Württemberg";1979;"erdgas";2007;1130,77;136810;145,19;"Mannheim";"MFH"
68165;"Baden-Württemberg";1983;"waerme";2014;877,2;60070;82,18;"Mannheim";"MFH"
68309;"Baden-Württemberg";1982;"erdgas";2008;498,4;70475,4;169,69;"Mannheim";"MFH"
68259;"Baden-Württemberg";1965;"erdgas";2008;480;60080,4;150,2;"Mannheim";"MFH"
68259;"Baden-Württemberg";1961;"heizoel";2008;300;34272;137,09;"Mannheim";"MFH"
68309;"Baden-Württemberg";1948;"erdgas";2008;300;38700;154,8;"Mannheim";"MFH"
68167;"Baden-Württemberg";1984;"waerme";2012;875,86;81380;111,5;"Mannheim";"MFH"
68163;"Baden-Württemberg";1975;"waerme";2016;2776,8;142000;61,36;"Mannheim";"MFH"
68165;"Baden-Württemberg";1905;"waerme";2004;1364,4;182000;160,07;"Mannheim";"MFH"
68169;"Baden-Württemberg";1992;"heizoel";2006;504;62496;148,8;"Mannheim";"MFH"
68219;"Baden-Württemberg";1929;"erdgas";2007;374,4;71523,9;229,24;"Mannheim";"MFH"
68163;"Baden-Württemberg";1987;"heizoel";2007;312;45360;174,46;"Mannheim";"MFH"
68161;"Baden-Württemberg";1957;"heizoel";2004;1215,6;261676,8;258,32;"Mannheim";"MFH"
68159;"Baden-Württemberg";1957;"waerme";2011;885;148740;201,68;"Mannheim";"MFH"
68307;"Baden-Württemberg";1974;"heizoel";2004;330;60480;219,93;"Mannheim";"MFH"
68239;"Baden-Württemberg";1986;"waerme";2004;490,15;42050;102,95;"Mannheim";"MFH"
68259;"Baden-Württemberg";1960;"heizoel";2013;819,6;97292,16;142,45;"Mannheim";"MFH"
68163;"Baden-Württemberg";1960;"waerme";2012;697,2;59900;103,1;"Mannheim";"MFH"
68239;"Baden-Württemberg";1998;"waerme";2007;403,2;30000;89,29;"Mannheim";"MFH"
68161;"Baden-Württemberg";1912;"waerme";2012;600;70000;140;"Mannheim";"MFH"
68163;"Baden-Württemberg";1937;"heizoel";2004;324;41000;151,85;"Mannheim";"MFH"
68219;"Baden-Württemberg";1995;"erdgas";2014;389,09;42656,4;131,56;"Mannheim";"MFH"
68167;"Baden-Württemberg";1940;"waerme";2003;1255,2;128000;122,37;"Mannheim";"MFH"
68219;"Baden-Württemberg";1988;"waerme";2005;5074,81;323990;76,61;"Mannheim";"MFH"
68165;"Baden-Württemberg";1982;"waerme";2007;724,8;63000;104,3;"Mannheim";"MFH"
68159;"Baden-Württemberg";1900;"waerme";2015;733,2;65040;106,45;"Mannheim";"MFH"
68165;"Baden-Württemberg";1956;"waerme";2011;2298;227903;119,01;"Mannheim";"MFH"
68239;"Baden-Württemberg";1977;"erdgas";2004;366;31270;102,52;"Mannheim";"MFH"
68165;"Baden-Württemberg";1960;"waerme";2005;1307,88;85400;78,36;"Mannheim";"MFH"
68159;"Baden-Württemberg";1958;"waerme";2012;1640,66;254800;186,36;"Mannheim";"MFH"
68163;"Baden-Württemberg";1930;"waerme";2002;1140;77000;81,05;"Mannheim";"MFH"
68309;"Baden-Württemberg";1978;"waerme";2017;6093,28;668180;131,59;"Mannheim";"MFH"
68219;"Baden-Württemberg";1969;"erdgas";2008;960;108000;135;"Mannheim";"MFH"
68259;"Baden-Württemberg";1987;"erdgas";2006;323,6;26174,7;97,06;"Mannheim";"MFH"
68259;"Baden-Württemberg";1961;"heizoel";2008;342;37800;132,63;"Mannheim";"MFH"
68199;"Baden-Württemberg";1995;"waerme";2004;652,94;62690;115,22;"Mannheim";"MFH"
68239;"Baden-Württemberg";1993;"waerme";2006;2204,39;179140;97,52;"Mannheim";"MFH"
68239;"Baden-Württemberg";1996;"waerme";2016;796,62;57580;86,73;"Mannheim";"MFH"
68259;"Baden-Württemberg";1971;"heizoel";2002;456;89999,99;236,84;"Mannheim";"MFH"
68161;"Baden-Württemberg";1912;"waerme";2010;1506;140000;111,55;"Mannheim";"MFH"
68219;"Baden-Württemberg";1998;"heizoel";2006;325,2;40320;148,78;"Mannheim";"MFH"
68305;"Baden-Württemberg";1950;"waerme";2007;437,88;58370;159,96;"Mannheim";"MFH"
68307;"Baden-Württemberg";1953;"heizoel";2003;403,2;41320,04;122,98;"Mannheim";"MFH"
68239;"Baden-Württemberg";1983;"waerme";2005;435,18;47000;129,6;"Mannheim";"MFH"
68309;"Baden-Württemberg";1958;"heizoel";2006;300;40320;161,28;"Mannheim";"MFH"
68163;"Baden-Württemberg";1954;"erdgas";2009;1349,8;147214,8;130,88;"Mannheim";"MFH"
68219;"Baden-Württemberg";1993;"erdgas";2004;1607,23;190876,5;142,51;"Mannheim";"MFH"
68239;"Baden-Württemberg";1994;"waerme";2003;903,6;119910;159,24;"Mannheim";"MFH"
68199;"Baden-Württemberg";1994;"waerme";2013;420;43000;122,86;"Mannheim";"MFH"
68163;"Baden-Württemberg";1937;"heizoel";2012;330;35804,16;130,2;"Mannheim";"MFH"
68167;"Baden-Württemberg";1984;"waerme";2005;1594,6;138500;104,23;"Mannheim";"MFH"
68161;"Baden-Württemberg";1970;"erdgas";2005;480;14400;36;"Mannheim";"MFH"
68199;"Baden-Württemberg";1994;"waerme";2006;669,5;28342;50,8;"Mannheim";"MFH"
68199;"Baden-Württemberg";1991;"erdgas";2004;405,6;46067,4;136,29;"Mannheim";"MFH"
68165;"Baden-Württemberg";1974;"waerme";2005;2162,6;166130;92,18;"Mannheim";"MFH"
68167;"Baden-Württemberg";1974;"waerme";2004;3480;390320;134,6;"Mannheim";"MFH"
68161;"Baden-Württemberg";1900;"waerme";2004;376,43;33710;107,46;"Mannheim";"MFH"
68309;"Baden-Württemberg";1985;"waerme";2005;1244,92;102140;98,45;"Mannheim";"MFH"
68309;"Baden-Württemberg";1985;"waerme";2006;430,75;54080;150,66;"Mannheim";"MFH"
68161;"Baden-Württemberg";1901;"waerme";2006;1535,5;95950;74,99;"Mannheim";"MFH"
68229;"Baden-Württemberg";1985;"erdgas";2015;301,66;31414,5;124,97;"Mannheim";"MFH"
68165;"Baden-Württemberg";1958;"waerme";2010;6745,02;660450;117,5;"Mannheim";"MFH"
68309;"Baden-Württemberg";1985;"waerme";2015;1856,4;190960;123,44;"Mannheim";"MFH"
68199;"Baden-Württemberg";1975;"erdgas";2007;420;48600;138,86;"Mannheim";"MFH"
68219;"Baden-Württemberg";1977;"erdgas";2006;2648,78;304880;138,12;"Mannheim";"MFH"
68229;"Baden-Württemberg";1974;"erdgas";2012;418,8;35910;102,89;"Mannheim";"MFH"
68159;"Baden-Württemberg";1970;"waerme";2004;1161,4;126420;130,63;"Mannheim";"MFH"
68259;"Baden-Württemberg";1970;"heizoel";2006;456;82656;217,52;"Mannheim";"MFH"
68239;"Baden-Württemberg";1994;"waerme";2005;5668,16;470310;99,57;"Mannheim";"MFH"
68307;"Baden-Württemberg";1956;"erdgas";2012;300;40000;160;"Mannheim";"MFH"
68159;"Baden-Württemberg";1984;"waerme";2007;1588,58;83467;63,05;"Mannheim";"MFH"
68259;"Baden-Württemberg";1993;"erdgas";2012;582,01;75390;155,44;"Mannheim";"MFH"
68259;"Baden-Württemberg";1971;"heizoel";2002;465,6;88000,01;226,8;"Mannheim";"MFH"
68199;"Baden-Württemberg";1966;"heizoel";2006;875,52;88724,16;121,61;"Mannheim";"MFH"
68309;"Baden-Württemberg";1992;"waerme";2004;1877,76;170140;108,73;"Mannheim";"MFH"
68307;"Baden-Württemberg";1962;"heizoel";2004;312;57214,08;220,05;"Mannheim";"MFH"
68159;"Baden-Württemberg";1956;"erdgas";2006;1200;135000;135;"Mannheim";"MFH"
68259;"Baden-Württemberg";1982;"erdgas";2004;5048,09;602620;143,25;"Mannheim";"MFH"
68229;"Baden-Württemberg";1985;"erdgas";2005;301,19;29435,4;117,27;"Mannheim";"MFH"
68163;"Baden-Württemberg";2008;"waerme";2009;1925,27;78206;48,74;"Mannheim";"MFH"
68259;"Baden-Württemberg";2000;"erdgas";2006;1510,39;120761,1;95,94;"Mannheim";"MFH"
68239;"Baden-Württemberg";1982;"waerme";2005;421,91;48822;138,86;"Mannheim";"MFH"
68199;"Baden-Württemberg";1960;"waerme";2009;300;35000;140;"Mannheim";"MFH"
68167;"Baden-Württemberg";1985;"waerme";2010;848,41;97038;137,25;"Mannheim";"MFH"
68259;"Baden-Württemberg";1965;"erdgas";2009;480;64605,6;161,52;"Mannheim";"MFH"
68165;"Baden-Württemberg";1956;"waerme";2011;1440;120000;100;"Mannheim";"MFH"
68199;"Baden-Württemberg";1993;"waerme";2015;661,2;31680;57,5;"Mannheim";"MFH"
68219;"Baden-Württemberg";1993;"erdgas";2016;1806;151389,9;100,6;"Mannheim";"MFH"
68161;"Baden-Württemberg";1950;"waerme";2005;3771,6;580340;184,65;"Mannheim";"MFH"
68169;"Baden-Württemberg";1982;"waerme";2004;859,26;46750;65,29;"Mannheim";"MFH"
68259;"Baden-Württemberg";2000;"erdgas";2004;1490,4;112821,5;90,84;"Mannheim";"MFH"
68199;"Baden-Württemberg";2000;"waerme";2006;946,16;54310;68,88;"Mannheim";"MFH"
68239;"Baden-Württemberg";1995;"waerme";2006;1954,58;150146;92,18;"Mannheim";"MFH"
68199;"Baden-Württemberg";1964;"waerme";2012;516;39000;90,7;"Mannheim";"MFH"
68199;"Baden-Württemberg";2001;"waerme";2005;474,35;50650;128,13;"Mannheim";"MFH"
68259;"Baden-Württemberg";1969;"heizoel";2013;420;41832;119,52;"Mannheim";"MFH"
68165;"Baden-Württemberg";1926;"waerme";2003;5533,79;531760;115,31;"Mannheim";"MFH"
68307;"Baden-Württemberg";1972;"heizoel";2005;384;80000,02;250;"Mannheim";"MFH"
68259;"Baden-Württemberg";1986;"erdgas";2008;957,48;83521,8;104,68;"Mannheim";"MFH"
68161;"Baden-Württemberg";1983;"waerme";2016;842,89;113730;161,91;"Mannheim";"MFH"
68219;"Baden-Württemberg";1978;"waerme";2006;518,4;39230;90,81;"Mannheim";"MFH"
68219;"Baden-Württemberg";1980;"erdgas";2004;723;77508;128,64;"Mannheim";"MFH"
68199;"Baden-Württemberg";1991;"waerme";2006;371,4;38460;124,27;"Mannheim";"MFH"
68161;"Baden-Württemberg";1955;"waerme";2005;909,6;91000;120,05;"Mannheim";"MFH"
68169;"Baden-Württemberg";1909;"erdgas";2007;960;63000;78,75;"Mannheim";"MFH"
68199;"Baden-Württemberg";1977;"waerme";2006;1070,69;78440;87,91;"Mannheim";"MFH"
68307;"Baden-Württemberg";1974;"heizoel";2005;330;60480;219,93;"Mannheim";"MFH"
68309;"Baden-Württemberg";2008;"waerme";2014;1491,6;59820;48,12;"Mannheim";"MFH"
68167;"Baden-Württemberg";1984;"waerme";2013;2973,5;308000;124,3;"Mannheim";"MFH"
68169;"Baden-Württemberg";1956;"waerme";2012;360;38000;126,67;"Mannheim";"MFH"
68309;"Baden-Württemberg";1985;"waerme";2015;1244,4;88930;85,76;"Mannheim";"MFH"
68219;"Baden-Württemberg";1979;"erdgas";2005;407,15;36369;107,19;"Mannheim";"MFH"
68159;"Baden-Württemberg";1960;"waerme";2015;2702,4;347800;154,44;"Mannheim";"MFH"
68199;"Baden-Württemberg";1999;"waerme";2003;12600;913000;86,95;"Mannheim";"MFH"
68309;"Baden-Württemberg";1950;"heizoel";2009;306;25200;98,82;"Mannheim";"MFH"
68219;"Baden-Württemberg";1993;"erdgas";2005;1607,23;195941,7;146,29;"Mannheim";"MFH"
68239;"Baden-Württemberg";1989;"waerme";2005;341,38;36220;127,32;"Mannheim";"MFH"
68199;"Baden-Württemberg";1985;"waerme";2004;394,44;48870;148,68;"Mannheim";"MFH"
68159;"Baden-Württemberg";1981;"waerme";2004;6936;489000;84,6;"Mannheim";"MFH"
68219;"Baden-Württemberg";1982;"erdgas";2005;456;68040,9;179,05;"Mannheim";"MFH"
68159;"Baden-Württemberg";2001;"waerme";2006;726,72;45570;75,25;"Mannheim";"MFH"
68161;"Baden-Württemberg";1980;"waerme";2010;4170;364000;104,75;"Mannheim";"MFH"
68259;"Baden-Württemberg";1961;"heizoel";2006;325,2;64512;238,05;"Mannheim";"MFH"
68219;"Baden-Württemberg";1974;"heizoel";2013;1281,6;139466,88;130,59;"Mannheim";"MFH"
68161;"Baden-Württemberg";1983;"waerme";2006;842,89;83530;118,92;"Mannheim";"MFH"
68163;"Baden-Württemberg";1960;"waerme";2008;458,4;21000;54,97;"Mannheim";"MFH"
68239;"Baden-Württemberg";1960;"erdgas";2005;342;43400,7;152,28;"Mannheim";"MFH"
68161;"Baden-Württemberg";1952;"waerme";2008;2908,8;444000;183,17;"Mannheim";"MFH"
68219;"Baden-Württemberg";1963;"erdgas";2013;451,5;36121,5;96;"Mannheim";"MFH"
68165;"Baden-Württemberg";1951;"waerme";2009;690;2e+05;347,83;"Mannheim";"MFH"
68239;"Baden-Württemberg";1954;"erdgas";2007;339,6;31332,6;110,72;"Mannheim";"MFH"
68165;"Baden-Württemberg";1960;"waerme";2008;462,82;52650;136,51;"Mannheim";"MFH"
68169;"Baden-Württemberg";1986;"waerme";2006;2977,58;231720;93,39;"Mannheim";"MFH"
68161;"Baden-Württemberg";1962;"waerme";2007;836,4;111330;159,73;"Mannheim";"MFH"
68259;"Baden-Württemberg";1970;"heizoel";2004;460,8;105000,03;273,44;"Mannheim";"MFH"
68219;"Baden-Württemberg";1992;"waerme";2007;3955,8;221980;67,34;"Mannheim";"MFH"
68163;"Baden-Württemberg";1966;"heizoel";2012;396;40320;122,18;"Mannheim";"MFH"
68309;"Baden-Württemberg";1980;"waerme";2007;602,4;43000;85,66;"Mannheim";"MFH"
68163;"Baden-Württemberg";2010;"waerme";2012;8951,27;535500;71,79;"Mannheim";"MFH"
68161;"Baden-Württemberg";1985;"waerme";2012;4549,2;463369;122,23;"Mannheim";"MFH"
68239;"Baden-Württemberg";1989;"waerme";2006;341,38;27670;97,26;"Mannheim";"MFH"
68309;"Baden-Württemberg";1968;"waerme";2016;13514,4;1581712;140,45;"Mannheim";"MFH"
68199;"Baden-Württemberg";1991;"waerme";2014;792,26;63050;95,5;"Mannheim";"MFH"
68307;"Baden-Württemberg";1970;"heizoel";2008;338,4;53424;189,45;"Mannheim";"MFH"
68199;"Baden-Württemberg";1984;"waerme";2007;763,2;72320;113,71;"Mannheim";"MFH"
68161;"Baden-Württemberg";1958;"waerme";2006;1696,86;105900;74,89;"Mannheim";"MFH"
68161;"Baden-Württemberg";1918;"erdgas";2006;858;118500,3;165,73;"Mannheim";"MFH"
68159;"Baden-Württemberg";1963;"waerme";2005;696,6;85810;147,82;"Mannheim";"MFH"
68199;"Baden-Württemberg";1987;"erdgas";2014;444;26100;70,54;"Mannheim";"MFH"
68219;"Baden-Württemberg";1978;"erdgas";2004;384;44100;137,82;"Mannheim";"MFH"
68239;"Baden-Württemberg";1890;"erdgas";2011;360;34200;114;"Mannheim";"MFH"
68229;"Baden-Württemberg";1985;"erdgas";2009;1302,88;211980,6;195,24;"Mannheim";"MFH"
68219;"Baden-Württemberg";1978;"waerme";2016;5175,17;435610;101;"Mannheim";"MFH"
68199;"Baden-Württemberg";1985;"waerme";2015;394,44;44100;134,16;"Mannheim";"MFH"
68307;"Baden-Württemberg";2000;"erdgas";2012;1876,18;141311,7;90,38;"Mannheim";"MFH"
68305;"Baden-Württemberg";1980;"waerme";2007;300;7000;28;"Mannheim";"MFH"
68239;"Baden-Württemberg";1979;"heizoel";2006;387,79;66780;206,65;"Mannheim";"MFH"
68259;"Baden-Württemberg";1965;"erdgas";2008;480;36000;90;"Mannheim";"MFH"
68167;"Baden-Württemberg";1960;"waerme";2008;2630,4;163000;74,36;"Mannheim";"MFH"
68219;"Baden-Württemberg";1986;"erdgas";2005;4348,61;548076,6;151,24;"Mannheim";"MFH"
68161;"Baden-Württemberg";1960;"waerme";2013;3000;655200;262,08;"Mannheim";"MFH"
68259;"Baden-Württemberg";1970;"heizoel";2008;379,2;87696;277,52;"Mannheim";"MFH"
68229;"Baden-Württemberg";1989;"erdgas";2006;302,81;39009,6;154,59;"Mannheim";"MFH"
68229;"Baden-Württemberg";1985;"erdgas";2007;301,19;26539,2;105,73;"Mannheim";"MFH"
68165;"Baden-Württemberg";1974;"waerme";2006;2162,6;149160;82,77;"Mannheim";"MFH"
68199;"Baden-Württemberg";1987;"waerme";2007;319,57;30230;113,51;"Mannheim";"MFH"
68163;"Baden-Württemberg";1958;"erdgas";2002;396;33797,7;102,42;"Mannheim";"MFH"
68305;"Baden-Württemberg";1986;"erdgas";2004;331,26;36850,5;133,49;"Mannheim";"MFH"
68229;"Baden-Württemberg";1996;"erdgas";2007;978,35;86286,6;105,83;"Mannheim";"MFH"
68259;"Baden-Württemberg";1990;"erdgas";2005;934,82;69882,3;89,71;"Mannheim";"MFH"
68259;"Baden-Württemberg";1962;"heizoel";2010;343,2;36288;126,88;"Mannheim";"MFH"
68219;"Baden-Württemberg";1968;"heizoel";2008;336;67536;241,2;"Mannheim";"MFH"
68199;"Baden-Württemberg";1987;"waerme";2017;319,57;32640;122,56;"Mannheim";"MFH"
68307;"Baden-Württemberg";1972;"heizoel";2006;396;45360;137,45;"Mannheim";"MFH"
68307;"Baden-Württemberg";1956;"heizoel";2005;300;30240;120,96;"Mannheim";"MFH"
68199;"Baden-Württemberg";1986;"waerme";2005;581,92;79030;162,97;"Mannheim";"MFH"
68229;"Baden-Württemberg";1978;"heizoel";2007;360;50400;168;"Mannheim";"MFH"
68159;"Baden-Württemberg";1958;"erdgas";2011;978;93486,6;114,71;"Mannheim";"MFH"
68239;"Baden-Württemberg";1982;"waerme";2004;373,66;41800;134,24;"Mannheim";"MFH"
68309;"Baden-Württemberg";1960;"waerme";2004;693,6;74390;128,7;"Mannheim";"MFH"
68163;"Baden-Württemberg";1953;"waerme";2005;732;39560;64,85;"Mannheim";"MFH"
68239;"Baden-Württemberg";1996;"waerme";2014;2875,64;147310;61,47;"Mannheim";"MFH"
68219;"Baden-Württemberg";1999;"erdgas";2007;384;27000;84,38;"Mannheim";"MFH"
68167;"Baden-Württemberg";1910;"waerme";2005;703,2;75550;128,93;"Mannheim";"MFH"
68259;"Baden-Württemberg";1986;"erdgas";2009;957,48;85827,6;107,57;"Mannheim";"MFH"
68163;"Baden-Württemberg";1950;"waerme";2006;864;96000;133,33;"Mannheim";"MFH"
68309;"Baden-Württemberg";1972;"waerme";2006;15260,4;1713029;134,71;"Mannheim";"MFH"
68165;"Baden-Württemberg";1990;"waerme";2015;1257,6;78502;74,91;"Mannheim";"MFH"
68161;"Baden-Württemberg";1984;"waerme";2005;1344,44;150980;134,76;"Mannheim";"MFH"
68165;"Baden-Württemberg";1962;"waerme";2014;1941,92;198800;122,85;"Mannheim";"MFH"
68219;"Baden-Württemberg";1988;"waerme";2014;1101,62;39890;43,45;"Mannheim";"MFH"
68309;"Baden-Württemberg";1985;"waerme";2014;1900,8;141850;89,55;"Mannheim";"MFH"
68163;"Baden-Württemberg";1937;"heizoel";2009;330;39614,4;144,05;"Mannheim";"MFH"
68165;"Baden-Württemberg";1957;"waerme";2007;1386;128000;110,82;"Mannheim";"MFH"
68163;"Baden-Württemberg";1952;"waerme";2004;3117,74;259000;99,69;"Mannheim";"MFH"
68169;"Baden-Württemberg";1960;"heizoel";2010;720;100800;168;"Mannheim";"MFH"
68159;"Baden-Württemberg";1989;"waerme";2005;6936,84;658260;113,88;"Mannheim";"MFH"
68219;"Baden-Württemberg";1993;"erdgas";2004;2704,63;265360;117,74;"Mannheim";"MFH"
68163;"Baden-Württemberg";1951;"waerme";2006;1678,92;199240;142,41;"Mannheim";"MFH"
68239;"Baden-Württemberg";1982;"waerme";2005;373,66;41220;132,38;"Mannheim";"MFH"
68199;"Baden-Württemberg";1990;"waerme";2004;386,23;39720;123,41;"Mannheim";"MFH"
68163;"Baden-Württemberg";1950;"heizoel";2006;348;36288;125,13;"Mannheim";"MFH"
68229;"Baden-Württemberg";1991;"erdgas";2007;321,55;32910,3;122,81;"Mannheim";"MFH"
68219;"Baden-Württemberg";1988;"waerme";2014;5074,81;286070;67,65;"Mannheim";"MFH"
68309;"Baden-Württemberg";1930;"heizoel";2010;324;35280;130,67;"Mannheim";"MFH"
68239;"Baden-Württemberg";1993;"waerme";2007;517,2;38064;88,32;"Mannheim";"MFH"
68229;"Baden-Württemberg";1991;"erdgas";2005;321,55;34480,8;128,68;"Mannheim";"MFH"
68309;"Baden-Württemberg";1992;"waerme";2006;9313,2;695000;89,55;"Mannheim";"MFH"
68259;"Baden-Württemberg";1971;"heizoel";2003;456;85000;223,68;"Mannheim";"MFH"
68305;"Baden-Württemberg";1966;"waerme";2007;393,6;37000;112,8;"Mannheim";"MFH"
68163;"Baden-Württemberg";1953;"waerme";2004;790,8;99440;150,9;"Mannheim";"MFH"
68163;"Baden-Württemberg";2000;"waerme";2005;1538,6;94000;73,31;"Mannheim";"MFH"
68163;"Baden-Württemberg";1993;"waerme";2011;895,2;56000;75,07;"Mannheim";"MFH"
68307;"Baden-Württemberg";1958;"heizoel";2008;382,8;55440;173,8;"Mannheim";"MFH"
68239;"Baden-Württemberg";1959;"heizoel";2005;348;37870,56;130,59;"Mannheim";"MFH"
68219;"Baden-Württemberg";1996;"erdgas";2004;569,89;84183,3;177,26;"Mannheim";"MFH"
68159;"Baden-Württemberg";1957;"waerme";2010;885;153050;207,53;"Mannheim";"MFH"
68163;"Baden-Württemberg";1960;"waerme";2012;780;1e+05;153,85;"Mannheim";"MFH"
68199;"Baden-Württemberg";1993;"waerme";2014;661,2;36500;66,24;"Mannheim";"MFH"
68259;"Baden-Württemberg";1971;"heizoel";2003;465,6;85000;219,07;"Mannheim";"MFH"
68163;"Baden-Württemberg";1951;"waerme";2008;1444,2;105380;87,56;"Mannheim";"MFH"
68309;"Baden-Württemberg";1960;"waerme";2010;1195,2;130000;130,52;"Mannheim";"MFH"
68161;"Baden-Württemberg";1984;"waerme";2007;1344,44;136230;121,59;"Mannheim";"MFH"
68165;"Baden-Württemberg";1901;"waerme";2008;420;55125;157,5;"Mannheim";"MFH"
68163;"Baden-Württemberg";1950;"heizoel";2008;356,4;30240;101,82;"Mannheim";"MFH"
68307;"Baden-Württemberg";2001;"erdgas";2005;336;25294,5;90,34;"Mannheim";"MFH"
68219;"Baden-Württemberg";1978;"erdgas";2006;2750,57;284652,9;124,19;"Mannheim";"MFH"
68229;"Baden-Württemberg";1972;"heizoel";2005;1024,7;136795,68;160,2;"Mannheim";"MFH"
68259;"Baden-Württemberg";2000;"erdgas";2006;2203,69;165674,7;90,22;"Mannheim";"MFH"
68199;"Baden-Württemberg";1925;"erdgas";2011;300;25200;100,8;"Mannheim";"MFH"
68309;"Baden-Württemberg";1969;"waerme";2010;4297,34;340400;95,05;"Mannheim";"MFH"
68259;"Baden-Württemberg";2002;"erdgas";2005;757,56;54136,8;85,75;"Mannheim";"MFH"
68163;"Baden-Württemberg";1958;"erdgas";2002;398,4;33797,7;101,8;"Mannheim";"MFH"
68219;"Baden-Württemberg";1996;"erdgas";2006;569,89;94609,8;199,22;"Mannheim";"MFH"
68159;"Baden-Württemberg";1984;"waerme";2006;1588,58;83467;63,05;"Mannheim";"MFH"
68199;"Baden-Württemberg";1990;"waerme";2015;2649,97;194730;88,18;"Mannheim";"MFH"
68163;"Baden-Württemberg";1939;"heizoel";2005;900;99999,95;133,33;"Mannheim";"MFH"
68229;"Baden-Württemberg";1967;"erdgas";2007;1368;158652;139,16;"Mannheim";"MFH"
68169;"Baden-Württemberg";1950;"waerme";2004;596,4;58640;117,99;"Mannheim";"MFH"
68165;"Baden-Württemberg";1982;"waerme";2012;726;71000;117,36;"Mannheim";"MFH"
68309;"Baden-Württemberg";2005;"waerme";2017;2246,4;105760;56,49;"Mannheim";"MFH"
68199;"Baden-Württemberg";1961;"waerme";2006;396;47100;142,73;"Mannheim";"MFH"
68259;"Baden-Württemberg";1967;"heizoel";2005;300;43344;173,38;"Mannheim";"MFH"
68165;"Baden-Württemberg";1910;"waerme";2004;517,2;56470;131,02;"Mannheim";"MFH"
68169;"Baden-Württemberg";1908;"erdgas";2002;900;170000;226,67;"Mannheim";"MFH"
68169;"Baden-Württemberg";1950;"waerme";2006;359,8;52900;176,43;"Mannheim";"MFH"
68199;"Baden-Württemberg";1958;"heizoel";2008;600;40320;80,64;"Mannheim";"MFH"
68167;"Baden-Württemberg";1985;"erdgas";2005;771,72;122139,9;189,93;"Mannheim";"MFH"
68163;"Baden-Württemberg";1953;"waerme";2004;732;42410;69,52;"Mannheim";"MFH"
68219;"Baden-Württemberg";1991;"waerme";2016;2071,2;140340;81,3;"Mannheim";"MFH"
68167;"Baden-Württemberg";1900;"waerme";2006;735,6;35350;57,67;"Mannheim";"MFH"
68259;"Baden-Württemberg";1983;"waerme";2004;307,2;45000;175,78;"Mannheim";"MFH"
68307;"Baden-Württemberg";2000;"erdgas";2007;1876,18;121029,3;77,41;"Mannheim";"MFH"
68161;"Baden-Württemberg";1986;"waerme";2016;1336,8;126010;113,11;"Mannheim";"MFH"
68159;"Baden-Württemberg";1970;"waerme";2003;1161,4;118180;122,11;"Mannheim";"MFH"
68239;"Baden-Württemberg";1984;"waerme";2006;444;60000;162,16;"Mannheim";"MFH"
68167;"Baden-Württemberg";1987;"waerme";2005;2700,53;236680;105,17;"Mannheim";"MFH"
68219;"Baden-Württemberg";1993;"erdgas";2005;1806,07;181095,3;120,33;"Mannheim";"MFH"
68219;"Baden-Württemberg";1995;"waerme";2006;2774,4;280000;121,11;"Mannheim";"MFH"
68159;"Baden-Württemberg";1972;"waerme";2006;1270,8;195030;184,16;"Mannheim";"MFH"
68163;"Baden-Württemberg";1960;"waerme";2010;426;51000;143,66;"Mannheim";"MFH"
68199;"Baden-Württemberg";1991;"waerme";2005;792,26;83890;127,06;"Mannheim";"MFH"
68259;"Baden-Württemberg";1986;"erdgas";2009;360;42300;141;"Mannheim";"MFH"
